"","waldStat","df","pvalue","padj"
"Kri1",0.000990254990887026,4,0.999999877464835,1
"Cdkn2d",0.0488627194850842,4,0.999706371040008,1
"Tmed1",3.41583661441108,4,0.490790403151906,1
"Yipf2",2.08032959450759,4,0.720986973092784,1
"Spc24",5.61005603222149,2,0.0605050760319241,1
"Rab3d",0.240540341988833,4,0.993322106222628,1
"Tmem205",0.870051545892278,4,0.928817540501454,1
"Ecsit",0.00604161265539812,2,0.996983751716924,1
"Elof1",7.77091473719201,4,0.100339638735062,1
"Anln",0.381675101280571,4,0.983949536767917,1
"Rp9",0,4,1,1
"Dpy19l1",2.62534624824289,2,0.26909975703721,1
"Herpud2",0,4,1,1
"Acad8",0.0713195348937095,4,0.999379105486618,1
"Vps26b",0.0929251770987323,4,0.998953472590998,1
"Aplp2",2.6441559321797,4,0.619021355897544,1
"Fli1",0,4,1,1
"St3gal4",0.0174242554438904,4,0.999962269117052,1
"Dcps",0.389922420368157,3,0.942316328777371,1
"Tirap",0,4,1,1
"Foxred1",0.0124381828021596,4,0.999980741443195,1
"Fam118b",0.596758467769311,4,0.96342321279799,1
"Hyls1",0.877761451663671,4,0.927729395676685,1
"Chek1",0.234608009082359,2,0.889314796327939,1
"Stt3a",0.534983046211335,4,0.970007229393099,1
"Ei24",2.45665019520066,4,0.652414703042105,1
"Nrgn",3.62308509166876,4,0.459411358491509,1
"Tbrg1",3.2346277272023,4,0.519356198302061,1
"Gramd1b",0.382503647193929,3,0.943832638142819,1
"Ubash3b",0.0325583807040733,4,0.999868923300273,1
"Sorl1",0.273479427953848,4,0.991461215364342,1
"Sc5d",0.000815240450825923,4,0.999999916945448,1
"Tbcel",0,4,1,1
"Oaf",3.48785539742345,2,0.174832361455397,1
"Nlrx1",0,3,1,1
"Hmbs",3.9040342400225,4,0.419149167598366,1
"Vps11",2.98419769563329,4,0.560473351576848,1
"Trappc4",0,4,1,1
"Arcn1",0,4,1,1
"Kmt2a",0,4,1,1
"Atp5l",0,4,1,1
"Ube4a",0.283028472483941,4,0.990883234219779,1
"Cep164",2.10544809239481,4,0.716371542788934,1
"Rnf214",0.589848509322971,4,0.964185040727659,1
"Sidt2",0,2,1,1
"Pafah1b2",1.03786566701242,4,0.904000985492969,1
"Rexo2",0.59247498388397,4,0.963896205467956,1
"Rbm7",0,4,1,1
"Ncam1",2.20187459833579,4,0.698686090660175,1
"Rpl10.ps3",6.98984476206076,4,0.136425857407563,1
"Pts",0,4,1,1
"Sdhd",0.0702482377243503,4,0.999397403905101,1
"AU019823",3.69485902756929,4,0.448874091013285,1
"Dlat",0.842986336016013,4,0.932594005744204,1
"X1110032A03Rik",0.480221979029981,3,0.923214569079044,1
"Fdx1",18.7875496552005,4,0.000865184503494931,0.0691583352032796
"Ddx10",12.8370039502292,3,0.00500268629457867,0.243640761657825
"Atm",0.122277752438566,4,0.998205478747501,1
"Acat1",3.72565508918707,4,0.444405539487724,1
"Cul5",0.0404627975561094,4,0.999798084723682,1
"Dmxl2",0.691971777328647,4,0.952315262044666,1
"Cib2",3.03612622270527,4,0.551798071591521,1
"Wdr61",0.132943985417243,4,0.997886242076233,1
"Nrg4",1.38151073304592,4,0.847402089507399,1
"Etfa",2.33564548044503,4,0.674287014026667,1
"Scaper",0,2,1,1
"Commd4",0.465525794956671,4,0.976769101509062,1
"X1700017B05Rik",0.256944310982822,3,0.967911667946265,1
"Csk",0,4,1,1
"Clk3",0,4,1,1
"Pml",0,4,1,1
"Arih1",0.247510818362918,4,0.992945710258984,1
"Senp8",2.47880096722506,4,0.648435788977178,1
"Rplp1",0.198071517303903,3,0.977900018845895,1
"Kif23",1.53288302427847,4,0.820801124690079,1
"Glce",7.98965376847182,2,0.0184106333057105,0.591230556027051
"Fem1b",1.30149719224968,4,0.861121459568701,1
"Pias1",0,4,1,1
"Map2k5",4.88653538859638,4,0.299139050259288,1
"X2300009A05Rik",6.22808934845538,4,0.182749663076873,1
"Smad3",5.01078666058841,4,0.286192506101673,1
"Zwilch",0.235809943331905,4,0.993572148537792,1
"Map2k1",1.539250187288,4,0.819666785059331,1
"Rab11a",0,2,1,1
"Hacd3",1.43062785860493,2,0.489038564160716,1
"Plekho2",0.397988895501666,4,0.982641227614757,1
"Trip4",0,4,1,1
"Snx1",0.00941387529479177,4,0.999988957068857,1
"Usp3",0,4,1,1
"Rab8b",1.46298196510788,4,0.833177890504063,1
"Lactb",0.0192563005654667,4,0.999953945803573,1
"Tpm1",3.19380488553111,4,0.525932145167561,1
"Ccnb2",11.4823671039917,4,0.0216457090322633,0.645117118796811
"Rnf111",0.0169103282632798,4,0.999964455948341,1
"Mindy2",0,4,1,1
"Polr2m",0.430957685750702,4,0.979864742832073,1
"Tcf12",5.30764874427588,4,0.25716175893474,1
"Tmod3",0.0281043090283375,2,0.986046116165633,1
"Lrrc1",0,2,1,1
"Fbxo9",0,4,1,1
"Mb21d1",3.69704051309046,2,0.157470009212718,1
"Eef1a1",0.753976021197933,4,0.944509534067634,1
"Cox7a2",0,4,1,1
"Tmem30a",0,4,1,1
"Phip",0,4,1,1
"Hmgn3",NA,NA,NA,NA
"Fam46a",4.58549643725866,4,0.332529840273274,1
"Ibtk",0.923104226911371,4,0.921222993463525,1
"Pgm3",2.42671459898028,3,0.48868108291045,1
"Snx14",1.36735022812936,2,0.504758534246094,1
"Mthfsl",6.55682643960614,4,0.161244888668545,1
"Tmed3",0,4,1,1
"Morf4l1",5.60846575182866,4,0.230358493895881,1
"Tbc1d2b",0,4,1,1
"X1190002N15Rik",3.03333594688082,4,0.552262291610341,1
"U2surp",0,4,1,1
"Atp1b3",0.0495399667967255,4,0.999698243106267,1
"Rnf7",0,4,1,1
"Rasa2",0.0359302910642879,4,0.999840546543496,1
"Zbtb38",0.0928218012927357,4,0.998955763898913,1
"Pxylp1",5.23861334531037,4,0.263678639469839,1
"Slc25a36",2.24358276566822,4,0.691058596632628,1
"Mrps22",1.51168676452708,4,0.824569307001735,1
"Pik3cb",5.98433473679967,4,0.200321223196272,1
"Armc8",0.488579747238955,4,0.974603176718662,1
"Nck1",0,4,1,1
"Pccb",1.86666419048385,4,0.760265848089364,1
"Cep63",0.556986680914242,4,0.967721409149355,1
"Srprb",0.761342089513888,4,0.943554266693349,1
"Cdv3",0,4,1,1
"Uba5",0.740402662477904,4,0.946254569587735,1
"Dnajc13",3.65057525142377,4,0.455355224298486,1
"Acpp",0.0556410848484168,4,0.999620111919215,1
"Alas1",0.172031554982859,4,0.996506089949879,1
"Abhd14a",NA,NA,NA,NA
"Tex264",0.419114202505985,3,0.936266250987773,1
"Rad54l2",1.31133652340295,4,0.859449207881674,1
"Mapkapk3",3.28267451836561,4,0.511682004067396,1
"Gnai2",0,4,1,1
"Rbm5",0,4,1,1
"Rbm6",1.71445602347294,4,0.788090024068397,1
"Fam212a",4.78466750131934,2,0.0914160923739087,1
"Apeh",0.000433116882440436,4,0.999999976554606,1
"Bsn",NA,NA,NA,NA
"Dag1",0.0212143640378654,3,0.999183414763457,1
"Tcta",0,2,1,1
"Ndufaf3",0.0995610050475304,4,0.998801313576407,1
"Wdr6",3.32957721121778,2,0.189230656053465,1
"Arih2",0.853955325108431,4,0.9310717121916,1
"Atrip",0,4,1,1
"Tma7",0.0684567880739904,4,0.999427405634346,1
"Camp",0,4,1,1
"Dhx30",0,4,1,1
"Nbeal2",0,2,1,1
"Mlh1",4.79278326765812,4,0.309227492915634,1
"Pdcd6ip",0.607193540296712,4,0.96226097645607,1
"Cnot10",0.138926913563595,4,0.997696281310127,1
"Cmtm7",0.0622236946855559,4,0.999525948534556,1
"Gpd1l",0.00129743151034848,4,0.999999789674913,1
"Rps27rt",0.0351368445380802,4,0.9998474709117,1
"Stt3b",0.640791640428215,4,0.958424714439073,1
"Tgfbr2",0,4,1,1
"Cmc1",4.20329172356364,2,0.122255047665548,1
"Sec22c",0.0458544574863507,4,0.999741154054072,1
"Higd1a",0.112431574779586,4,0.998477880738356,1
"Ano10",1.11251935283375,4,0.892280818119543,1
"X1110059G10Rik",1.61453491459391e-05,4,0.999999999967416,1
"Gm9856",0.187586029789903,4,0.995867035229723,1
"Zdhhc3",3.16340217664842,4,0.530862322989578,1
"Lztfl1",0,4,1,1
"Ccr1",0.124240741935144,4,0.998148605039792,1
"Ppp2r3d",0.297858495068944,4,0.98995199394638,1
"Alkbh8",2.85709760449851,4,0.582017406272832,1
"Cwf19l2",0.943206417252943,2,0.624001062040316,1
"Kbtbd3",0.549138523114693,4,0.968544379659294,1
"Msantd4",0.43324835857016,4,0.9796653726525,1
"Casp1",0.990999575815872,4,0.911157663177135,1
"Casp4",0.211813640208729,2,0.899508460275509,1
"Dcun1d5",3.26612844401432,4,0.514316753905144,1
"Mmp8",16.0356437380419,5,0.00674304282261062,0.309927105734241
"Tmem123",0,4,1,1
"Ccdc82",1.23765840771287,4,0.871860339028972,1
"Mtmr2",0,4,1,1
"Cwc15",0.335613539827742,4,0.987400708208756,1
"Mre11a",1.20930465781055,4,0.87656430356274,1
"Taf1d",8.49914487351838,3,0.0367473045988176,0.86615281416572
"Smco4",0.12377630905759,2,0.939988014314349,1
"Slc36a4",5.57574791795499,4,0.233150978708721,1
"Chordc1",0.168854033148751,4,0.996630425404989,1
"Zfp317",1.2789002026926,4,0.864945119442445,1
"Ubl5",0,4,1,1
"Pin1",0,4,1,1
"A230050P20Rik",2.89207978697321,4,0.576044971005946,1
"Ppan",0.125290477670145,2,0.939276633462241,1
"Mrpl4",0.0592776506165709,4,0.999569353153889,1
"Pde4a",0.998878870821012,4,0.909965941699437,1
"Atg4d",0.361554809471692,4,0.985501760872094,1
"Slc44a2",0,4,1,1
"Ilf3",1.03754104808142,4,0.904051110292817,1
"Qtrt1",1.97772985531157,4,0.739855161410147,1
"Dnm2",0.00213341694666738,2,0.998933860257908,1
"AB124611",11.2453544658692,2,0.00361495007877366,0.189888163423582
"Timm29",2.2358740130498,4,0.692467134155743,1
"Smarca4",3.93332342600586,4,0.415104744294056,1
"Ldlr",0.0492349860942535,2,0.975683046209549,1
"Prkcsh",14.5749181273683,3,0.00221841793730149,0.13372332385996
"Pigyl",0.62876204310941,4,0.959814566778319,1
"Sept7",0.129622559882906,4,0.99798832771533,1
"Eepd1",2.47307696681819,4,0.649463181008386,1
"Thyn1",0,4,1,1
"Ncapd3",9.52670821713393,2,0.00853692754155533,0.350729414193284
"Zbtb44",4.58337128519731,4,0.33277594421478,1
"Nfrkb",0,4,1,1
"Ets1",5.65842751655848,5,0.340886218629593,1
"Tmem218",1.0660284714828,4,0.899624027917246,1
"Msantd2",0.126957945581465,4,0.99806847875868,1
"Vwa5a",1.8857177530713,4,0.756768155078202,1
"Dpagt1",4.86387012011465,4,0.301552604974988,1
"H2afx",4.51308934960399,2,0.104711673266685,1
"Hyou1",0.349336774685602,2,0.839735441503837,1
"Slc37a4",2.37609660835078,4,0.666951237459077,1
"Rps25",1.77861171962327,4,0.776393058662654,1
"Ddx6",0,4,1,1
"Ift46",0,2,1,1
"Bace1",0.578437962021774,4,0.965429318376716,1
"Pcsk7",0.0404626802028031,2,0.979971940273512,1
"Sik3",0,2,1,1
"Zpr1",0.889445208699031,4,0.926070169210297,1
"Bud13",0.613605722469927,4,0.961539848229765,1
"Gm5617",3.83366042380296,4,0.428985255924047,1
"Zw10",0.0213388383515653,4,0.999943484988446,1
"Timm8b",0.130739897154071,4,0.997954255215529,1
"Alg9",1.14707578410674,4,0.886732985105496,1
"Rdx",0.00808291193818464,4,0.99999185528704,1
"Npat",0.00012895183747128,4,0.999999997921517,1
"Gm16124",0.499157458038054,4,0.973582948534794,1
"Idh3a",1.05898942045587,2,0.588902460902627,1
"Ireb2",0.0775740869973003,4,0.999266953474205,1
"Psma4",1.84527693401403,4,0.764189088232189,1
"Ube2q2",0.0143152505337983,4,0.999974506105007,1
"Fbxo22",5.37975519407947,4,0.250503017888318,1
"Rcn2",0.430839856734333,4,0.979874975739299,1
"Pstpip1",0.0128893445272982,4,0.999979322108356,1
"Hmg20a",0.366864759132729,2,0.832408161635686,1
"Imp3",0.00285291880969709,4,0.999998983573779,1
"Ptpn9",0,3,1,1
"Sin3a",3.59025682415247,4,0.464287938074236,1
"Man2c1",0.341188251762242,4,0.987002500556668,1
"Cox5a",0,4,1,1
"Fam219b",0,4,1,1
"Scamp2",0.096297764358742,4,0.998877387379261,1
"Edc3",0.242865231835314,4,0.993197615045356,1
"Ubl7",0.381872139615958,2,0.826185404654456,1
"Hexa",1.37999262564351,4,0.847664832806832,1
"Parp6",0,2,1,1
"Pkm",0,4,1,1
"Myo9a",3.15019864367039,4,0.533012066158284,1
"Anp32a",0,4,1,1
"Cln6",1.14843138222865,4,0.886513862047628,1
"Aagab",0.00182119786412172,4,0.999999585656393,1
"Rpl4",0,4,1,1
"Snapc5",2.90002439825545,4,0.574693056585947,1
"Tipin",0.000199787979457106,2,0.99990011099951,1
"Dennd4a",0.432992983964878,4,0.979687640368174,1
"Ints14",3.86029555324957,4,0.425242825474979,1
"Dpp8",0.00105291002840766,4,0.999999861471186,1
"Clpx",2.13192594265334,4,0.711509489894338,1
"Pdcd7",0,4,1,1
"Mtfmt",0.775727364968615,2,0.678504829052926,1
"Spg21",1.93182175624144,4,0.7482970987688,1
"Pif1",5.97967437770254,4,0.200671354045961,1
"Oaz2",0,4,1,1
"Pclaf",60.4763323331885,2,7.37188088351104e-14,3.8723437155243e-11
"Csnk1g1",0.25181571397645,4,0.992708549772425,1
"Ppib",0.357559522115148,4,0.985801800349518,1
"Fam96a",0,4,1,1
"Dapk2",0.707077082330346,4,0.95045331329186,1
"Herc1",0,4,1,1
"Rps27l",3.81929977574312,4,0.431012956703743,1
"Ice2",3.56586989400297,4,0.467933615725935,1
"Anxa2",0,4,1,1
"Bnip2",0.102770475183696,4,0.998724145592587,1
"Gtf2a2",0,4,1,1
"Sltm",2.1902050951244,4,0.700822911412331,1
"Adam10",0.156376768269392,4,0.997098045290676,1
"Zfp280d",1.1753829541952,4,0.882134785087,1
"Mns1",2.21086872937611,4,0.697039938129909,1
"Rfx7",0.464954567842357,4,0.976821751755207,1
"Nedd4",0.255401821501588,4,0.992508261151557,1
"Rab27a",0.0109729174368152,4,0.999985004321988,1
"Rsl24d1",0,4,1,1
"Arpp19",0,4,1,1
"Myo5a",0,4,1,1
"Leo1",0.128165580367616,4,0.998032346405157,1
"Lysmd2",NA,NA,NA,NA
"Gclc",4.43795841516647,2,0.108720032785175,1
"Elovl5",1.13606710045772,4,0.888508351661603,1
"Senp6",0,4,1,1
"Ttk",6.6026079962132,3,0.0857025554769256,1
"Cyb5r4",0.812786841698409,4,0.936725635813491,1
"Ctsh",2.10105380875358,4,0.717178785196596,1
"Plscr1",2.34838681671812,4,0.671973980078082,1
"Xrn1",0,4,1,1
"Gk5",1.15133102823802,4,0.886044784829443,1
"Tfdp2",0.710897085439685,4,0.949978320353681,1
"Copb2",0.334570569240775,4,0.987474602660454,1
"Faim",6.88690207935602,4,0.141987010068492,1
"Cep70",3.72614697891837,3,0.292594131818051,1
"Dbr1",0.0770685601801868,4,0.999276354891212,1
"Stag1",2.0918530914025,4,0.718869255288053,1
"Msl2",0.107017343713403,4,0.998618469038182,1
"Anapc13",0,4,1,1
"Topbp1",8.40233247569377,3,0.0383888978693128,0.879299082209515
"Mrpl3",0.0245630653318203,4,0.999925196642309,1
"Pik3r4",1.0066061441959,4,0.908792633420936,1
"Wdr82",0.0502884225404776,4,0.999689133674807,1
"Twf2",0,4,1,1
"Poc1a",4.00234242390386,4,0.405688929929576,1
"Abhd14b",NA,NA,NA,NA
"Rrp9",0.0342245666458403,2,0.983033300192373,1
"Dcaf1",1.14171597067058,2,0.565040434259501,1
"Tmem115",0.296851206418418,4,0.990016529514004,1
"Rassf1",0.00632066104559651,4,0.999995016664501,1
"Tusc2",0.306835705670973,4,0.989368644308241,1
"Mon1a",2.95125794721013,4,0.566015124660683,1
"Traip",0.81849367201744,2,0.664150275884583,1
"Ip6k1",0,2,1,1
"Gmppb",0,4,1,1
"Rhoa",0,4,1,1
"Gpx1",0,4,1,1
"Usp4",0,4,1,1
"Ccdc71",1.68474319086245,4,0.793487142098168,1
"Usp19",1.08847740701978,3,0.779856386516753,1
"Qars",0.296914942907892,4,0.990012451523159,1
"Qrich1",4.49189107348613,4,0.343510071894856,1
"Dalrd3",2.37270188435481,2,0.305333412963883,1
"Slc25a20",0.34391421802079,4,0.986805801803236,1
"Prkar2a",5.38429209945836,4,0.250089062280519,1
"Ip6k2",0,2,1,1
"Uqcrc1",0,4,1,1
"Pfkfb4",3.40395418179908,4,0.492631755658221,1
"Shisa5",1.31621413374943,4,0.858618620543976,1
"Ccdc51",4.81313056912817,4,0.307014362588868,1
"Nme6",0.0510222653539495,4,0.999680072834743,1
"Cdc25a",0.000960237881207568,4,0.999999884779786,1
"Map4",0,4,1,1
"Smarcc1",3.32135491820068,2,0.190010212341492,1
"Elp6",0.37161582100431,2,0.830433097138721,1
"Scap",1.11056618388521,4,0.892592159973544,1
"Ngp",32.2441469113755,4,1.70541004718139e-06,0.000285036033794817
"Setd2",0.70148099857694,4,0.951146158256134,1
"Ccdc12",0.0214367914990645,4,0.99994296680861,1
"Ltf",350.563741344798,4,0,0
"Lrrfip2",0,4,1,1
"Epm2aip1",0.0200803711602694,4,0.999949933438,1
"X2310075C17Rik",4.33934246717142,2,0.114215160847795,1
"Clasp2",1.54787952490023,4,0.818127705871833,1
"Ubp1",0.642425836999156,3,0.886654894840419,1
"Glb1",0.227721445825953,4,0.993989522088892,1
"Dync1li1",0.243356475041727,4,0.993171175739673,1
"Cmtm6",0,4,1,1
"Azi2",0.198988152022398,2,0.905295312811918,1
"Golga4",2.71883342963341,4,0.605923050065363,1
"Ctdspl",0.00669959164158496,4,0.999994401947755,1
"Vill",0.779067432497502,4,0.941232133877683,1
"Acaa1a",0.276675667072184,4,0.991269656850725,1
"Wdr48",0.328912796339686,4,0.987872111847946,1
"Slc25a38",0.00393865565021854,2,0.998032610028634,1
"Rpsa",0.1775161666825,3,0.981134644500059,1
"Eif1b",0,4,1,1
"Rpl14",6.92242502468996,3,0.0744118861562387,1
"X5830454E08Rik",6.36804439413451,2,0.0414187253583561,0.903837704110833
"Ctnnb1",0.036226932160589,4,0.999837918777261,1
"Trak1",0.0868092448029411,4,0.999084838344633,1
"Ss18l2",0,4,1,1
"Nktr",1.91683376793441,4,0.751051954367096,1
"Snrk",0,2,1,1
"Abhd5",0.29532947968709,4,0.990113671189392,1
"Kif15",4.94151129887863,3,0.176130416770815,1
"Exosc7",0.311480250984481,4,0.989061084412788,1
"Limd1",0.761333246692258,2,0.683405683147152,1
"Sacm1l",0.166778583429906,4,0.996710490845001,1
"CAAA01118383.1",0.787173819131493,4,0.940159275787661,1
"Vamp7",2.64431023337735,4,0.618994165151621,1
"AC149090.1",5.75549772048781,4,0.218167084817748,1
"mt.Nd1",2.46917681443966,3,0.480887286064774,1
"mt.Nd2",19.249836893388,4,0.000701902250793141,0.0581785797025014
"mt.Co1",10.9061398785035,4,0.027639373076069,0.733790431774049
"mt.Co2",10.0399045632374,4,0.0397608329100696,0.892685011035381
"mt.Atp6",3.23689896683258,3,0.356522133067636,1
"mt.Co3",0,4,1,1
"mt.Nd4",0.0187514367401381,4,0.999956321710388,1
"mt.Nd5",7.09315191463218,4,0.131046698198564,1
"Ccdc22",0.618022127165352,4,0.961040118028409,1
"Plp2",1.38418716962327,4,0.846938653457171,1
"Pqbp1",0.566389531809765,4,0.966724344508682,1
"Suv39h1",5.77073152009203,2,0.0558343638217765,1
"Was",0,4,1,1
"Wdr13",0.00651599702860583,3,0.999860382028863,1
"Rbm3",8.8152900988507,4,0.0658858653257255,1
"Ebp",0.94201930785889,4,0.918456578782466,1
"Ftsj1",2.81700680835524,4,0.588900615602624,1
"Cybb",6.59920844085098,3,0.0858310146313145,1
"Dynlt3",0.73678342492871,4,0.946716502181992,1
"Bcor",0.778574185055944,4,0.941297195307336,1
"X1810030O07Rik",0.669904765300687,4,0.954987755680109,1
"Med14",1.5576020314655,4,0.816391332318455,1
"Cask",2.94244567776868,4,0.567502721364014,1
"Fundc1",0.104029700647,4,0.998693234731765,1
"Ndufb11",0,4,1,1
"Cfp",4.95196977319471,2,0.0840801400619334,1
"Uxt",0.303261315778536,4,0.989602673319901,1
"Nkrf",0.687542646954331,2,0.70909106198912,1
"Sept6",0.214678671542798,2,0.89822082281415,1
"Rpl39",0.811212312751897,4,0.936938608029162,1
"Upf3b",0,4,1,1
"Ndufa1",0,4,1,1
"C1galt1c1",0.0325325158375619,4,0.999869130349376,1
"Thoc2",5.76998513969335,4,0.21699705465499,1
"Elf4",0.404539028459944,4,0.982103595530399,1
"Aifm1",0.39062633088021,4,0.983237135645113,1
"Zfp280c",1.35305410802624,4,0.852311993166819,1
"Enox2",2.29828835618992,4,0.681080703916082,1
"Rap2c",0.014760245040306,4,0.999972900514799,1
"Mbnl3",0,4,1,1
"Fam122b",0.063867394701319,3,0.995788550191197,1
"Mospd1",1.34969676306083,4,0.852889110939419,1
"Mmgt1",4.66393012108828,4,0.323549610172042,1
"Arhgef6",0.416883755559341,4,0.981071387149652,1
"Rbmx",0.271360524419387,4,0.991587146935152,1
"Atp11c",0.247608278584415,4,0.992940380713033,1
"Tmem185a",2.64305709954239,4,0.619215005454935,1
"Cetn2",0,4,1,1
"Xlr4a",NA,NA,NA,NA
"Haus7",0,4,1,1
"Bcap31",0.788289795271191,4,0.940011051460297,1
"Idh3g",0.267150655731901,4,0.991834834422514,1
"Hcfc1",0,4,1,1
"Mecp2",0.775597131617909,4,0.941689346337126,1
"Flna",0,4,1,1
"Lage3",0,4,1,1
"Ubl4a",1.05774867138806,4,0.900916591081774,1
"Fam3a",0,4,1,1
"G6pdx",0.00148478192273202,4,0.999999724564181,1
"Mpp1",0,4,1,1
"Cmc4",0.849542250808137,4,0.931685527262566,1
"Gk",0.106351307173497,4,0.99863531021362,1
"Pola1",0.44224857799547,3,0.931383070855296,1
"Pdk3",0.131917928695797,4,0.997918035971549,1
"Zfx",0,4,1,1
"Eif2s3x",2.11742429896741,4,0.714171940694286,1
"Amer1",0.967505906157152,4,0.914682474937951,1
"Las1l",0.50414426136505,4,0.973096282625247,1
"Pja1",1.36126934215558,4,0.850897870647877,1
"Pdzd11",0.51360364178482,4,0.972163222631046,1
"Zmym3",8.80616272590246e-06,2,0.999995596928331,1
"Ercc6l",2.6285448188923,3,0.452507233235896,1
"Rps4x",63.9913479530812,4,4.19664303308309e-13,1.81541840384077e-10
"Xist",5.22208627118182,2,0.0734578772570291,1
"Rlim",0.530448984482215,4,0.970469871090169,1
"Abcb7",13.4987708102889,4,0.0090791757448726,0.362870969716267
"Atrx",2.6540393494256,4,0.617280749258226,1
"Magt1",7.60822026671369,2,0.0222790136988469,0.648619138784639
"X2610002M06Rik",1.74095402428479,4,0.783265525776118,1
"Brwd3",0,3,1,1
"Hmgn5",0,4,1,1
"Chm",0,4,1,1
"Trmt2b",0.257066385932627,2,0.879384372558114,1
"Timm8a1",NA,NA,NA,NA
"Btk",0,4,1,1
"Armcx2",0.636284704454698,2,0.727499219908818,1
"Tceal8",8.58266229346822,3,0.035386395463355,0.839456620121008
"Bex1",NA,NA,NA,NA
"Morf4l2",0,4,1,1
"Gm15013",7.30721517704818,2,0.0258975324109468,0.707634686767317
"Tsc22d3",0,2,1,1
"Psmd10",0.461826862652688,4,0.977109153098793,1
"Acsl4",0,4,1,1
"Ammecr1",7.82640704081748,4,0.0981481366452399,1
"Tmem29",0.182988158891523,4,0.996061170927882,1
"Gnl3l",8.37717413546493,4,0.07869893556255,1
"Tsr2",4.30269169135751,2,0.116327493519715,1
"Kantr",1.23506473170698,4,0.872292383705807,1
"Sat1",0,5,1,1
"Prdx4",0.214186970602353,5,0.998953537934423,1
"Sms",2.68234362013102,3,0.443236155020934,1
"Pdha1",0.00137945933171269,4,0.99999976224584,1
"Syap1",0,2,1,1
"Zrsr2",0.00370623836834936,2,0.998148596781054,1
"Siah1b",1.14537519760137,4,0.887007716989409,1
"Mospd2",3.51559113649668,4,0.475511641421238,1
"Rab9",0.577856234493901,4,0.965492291454254,1
"Tceanc",0.526585409436158,2,0.768516915859005,1
"Tmsb4x",0,4,1,1
"Prps2",3.34390651944593,3,0.341578276962182,1
"Msl3",1.01216054451225,4,0.907946481980505,1
"Gpkow",1.74496088766313e-07,4,0.999999999999996,1
"Gripap1",0.124614206614092,4,0.998137688456674,1
"Otud5",0,2,1,1
"Timm17b",0,4,1,1
"Xk",0,4,1,1
"Mid1ip1",0,4,1,1
"Atp6ap2",12.9342954250778,4,0.0116013405993858,0.434364389535346
"Ddx3x",0.55707070661771,4,0.967712552438045,1
"Kdm6a",1.83439463094374,4,0.766184001384143,1
"Jade3",3.07645819756827,2,0.21476108553801,1
"Rbm10",0.247234686462184,4,0.992960800359631,1
"Uba1",1.35819735353232,4,0.851426986694573,1
"Cdk16",0.000298601254982813,4,0.999999988855771,1
"Usp11",0.000609861043940364,2,0.999695115964616,1
"Araf",2.56378657840052,4,0.63325138636531,1
"Wdr44",0.375698523349021,4,0.98441774649824,1
"Dock11",0,4,1,1
"Pgrmc1",0.20658400564284,4,0.995018884625377,1
"Slc25a5",0,4,1,1
"Ube2a",0.633607894753605,4,0.959256859735026,1
"Nkap",0,4,1,1
"Rnf113a1",0,4,1,1
"Zbtb33",0.0420429091395204,3,0.997735945752031,1
"Mcts1",0,4,1,1
"Gria3",14.1988063895543,4,0.00668684700613187,0.309277187943986
"Xiap",0,4,1,1
"Stag2",0.189259218366905,4,0.995795304997275,1
"Ocrl",12.1203688699259,4,0.0164782613632913,0.55082333666202
